first_release_date,id,name,platforms,genres,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
1006992000,1746,Mega Man X6,"[6, 7]","[8, 31]",Missing,Mission Critical Zero is Missing Search and Rescue  Its been three weeks since Earths near collision with the space colony Eurasia The disaster was averted by Zeros heroics Now on a bruised and battered planet tales of rampaging reploids are surfacing Its up to Mega Man X to investigate these mysteries but its not going to be easy Mega Man X must battle through a maze of levels and rescue reploids along the way Return to battle again and again with the new Nightmare System which randomizes level maps enemies and endings based on how you play the game Mega Man X is back and now its personal,67.85223262990051,5.19,6.08,6.86,61.0,132.0,120.0
1005696000,6738,Half-Life: Decay,"[6, 8]","[5, 8, 9]",Missing,HalfLife Decay is an expansion pack for Valve Softwares science fiction firstperson shooter video game HalfLife Developed by Gearbox Software and published by Sierra Entertainment Decay was released as part of the PlayStation 2 version of HalfLife It is the third expansion pack for HalfLife and like its predecessors Decay returns to the setting and timeline of the original story albeit portraying the story from the viewpoint of a different set of protagonists two scientists working in the Black Mesa Research Facility Decay is a cooperative multiplayer game designed to be played by two people working together to pass through the games levels  In September 2008 a group of Ukrainian developers unofficially ported the game to Windows as a modification of the PC version of HalfLife,66.78538782304979,3.77,4.61,8.2,67.0,21.0,17.0
1005782400,15432,The King of Fighters 2001,"[8, 23, 52, 79, 80]",[4],The official story given by Eolith is as follows  An entire city was wiped off the globe with the use of the satellite weapon Zero Cannon during King of Fighters 2000  This incident was reported to be the result of an artificial satellite crashing to earth and adorned the front pages to various newspapers of countries all over the world  A legion of individuals called for the end to the KOF tournament which always invited some sort of accident but ironically this fighting tournament with a bad history once again regained considerable popularity  The interest in the tournament rivaled that of the 97 contest nay exceeded perhaps exceeded it  But for this tournament carried out on the international stage an astonishing fact came to light  A team from NESTS has entered the tournament  What are the true objectives of the events sponsor Theres no guarantee that even with this tournament tragedy will not repeat itself  The third title in the King of Fighters The NESTS Chronicles At last this tournament will end it all  The NESTS cartel decides to host the 2001 KOF tournament so that they can use it as a method to eliminate their enemies and enter their own team into the ranks  In the tournament finals the Hero Team boards a special blimp that is soon revealed to be a spaceship There they meet Original Zero whose clone decimated the cartels secrecy with his scheme in the previous year He congratulates them for reaching the finals and states that theyre headed for NESTSs real headquarters He decides to entertain his passengers with a match and is backed up by his pet black lion Glugan Ron and Krizalid Despite the oppressive force of his group he is defeated moments before the ship docks at NESTSs space satellite He stays on board the exploding ship and urges the Hero team to proceed forward  Once inside NESTSs satellite they face the NESTS leader Nests He expresses wishes for his renegade agents to return to the organization and is soon afterward killed by Igniz who claims ownership of the cartel Igniz also reveals that K Kula Krizalid K9999 and Whip are guinea pigscreations made for his own personal entertainment Kula who was separated from the rest of her team and present at the time also heard her origin as an artificial life form Declaring himself a god he assaults the team as his first act of divine retribution and defeats them As soon as hes about to kill K other fighters came to intervene and help in the fight including all team leaders Kyo and Iori When hes defeated he proclaims that he is fallen god and names himself a demon instead He plunges the satellite through earths atmosphere in an attempt to demolish his competition  Thankfully the satellite crashes into the ocean and the fighters aboard were somehow saved from the explosion presumably thanks to Ron K saves Kula from drowning in gratitude she and her guardian Diana ally themselves with K and company K9999 and Angel are presumably still alive though their exact whereabouts are unknown Foxy is also stabbed by them though her apparent on screen death is later revealed to be false,The King of Fighters 2001 is the eighth game in The King of Fighters series the third and final part of the Nests Chronicles story arc and the first game produced following the closure of the original SNK KOF 2001 kept the Striker assist system from the previous two KOF games but added a new twist to it  the ability to adjust how many Strikers a team could have While teams in 1999 and 2000 were limited to selecting one teammate as an assist now teams could have up to 3 assist characters or none at all,66.41972997505928,0.73,2.44,12.17,67.0,29.0,18.0
1005868800,4350,Headhunter,"[8, 23]","[5, 10, 31]",Missing,Welcome to the future In the early 21st century gang warfare and crime have lead to the creation of privatised law enforcement The AntiCrime Network ACN employs bounty hunters known as Headhunters to track down the most wanted criminals using combat skills and hightech weaponry You are Jack Wade an excop turned Headhunter At the beginning of the game you find yourself strapped to an operating table and manage to escape After passing out in an alley you awake in hospital from a coma With your license revoked and few memories you are hired by Angela Stern to find her fathers murderer Maybe youll even find out what happened to yourself if you can stay alive long enough Headhunter is an action adventure viewed from over the shoulder In the top right of the screen you have a radar which will track your movements and those of the enemy Jack has a few moves at his disposal He can duck and roll push pull and climb objects as well as flatten himself up against a wall Using this technique he can peek around corners for a better view of the action and then attack from this position using the wall as protection Between levels Jack has a motorcycle that he uses to transport himself between various locations in the city according to the clues he receives You will need to earn skill points however before you can arrive at a destination Certain parts of the city are unavailable until you have gained the appropriate Headhunter license As you have no recollection of your past you have to take a series of licenses that will grant you access to greater parts of the city weaponry and gadgets These are taken in a VR simulator known as the Law Enforcement Intelligence and Licence Approval LEILA At various times in the game you will need to go to the LEILA building and upgrade your licence by practising your combat stealth and driving skills,66.15783441704338,9.36,9.76,12.0,67.0,18.0,19.0
1005609600,1643,James Bond 007: Agent Under Fire,"[8, 11, 21]",[5],Missing,James Bond 007 Agent Under Fire is the first James Bond game to appear on the PlayStation 2 GameCube and Xbox The game casts the player as the legendary James Bond who must accomplish missions throughout different areas of the world Bond is sent on a mission rescue Zoe Nightshade a CIA agent in the hands of Nigel Bloch Nigel Bloch is the CEO of Identicon a section of a highly successful industry company known as Malprave industries Bond is also tasked to retrieve the set of DNA samples that are in Identicons hands So James Bond sets off on another adventure  The game combines three game modes into one package firstpersonshooter which is what most of the missions are a railshooter where the player only controls firing and a driving game where the player drives one of the many Bond cars Numerous weapons have been added to the series along with some fictional weapons like the Photon cannon and the 5way grenade launcher The player can utilize a wide array of gadgets and weapons like the QClaw QDecoder and Bonds trusty Walther handgun There is a large variety of missions and Bond can go through most missions with weapons or take a stealthy approach The player is also rated in each level based on score and difficulty level and can unlock new features for both single and multiplayer,63.63211654737181,5.26,6.63,14.27,65.0,95.0,56.0
1006732800,5417,Twisted Metal: Small Brawl,[7],"[4, 10]",Missing,Twisted Metal Small Brawl is a vehicular combat game in which the player takes control of one of twelve unique remote control vehicles While in control of a vehicle the player can accelerate steer brake reverse activate the turbo turn tightly toggle between and activate weapons using the game controllers dpad analog sticks and buttons,62.56625401918251,2.18,0.0,0.0,67.0,14.0,6.0
1006128000,2842,The Simpsons: Road Rage,"[8, 11, 21]",[10],Mr Burns has taken over Springfields transit company and replaced the buses with nuclear powered buses not only that but they also cost a lot to ride But the people of Springfield wont accept this and decide to try to take back the transit company from the evil corporate hands of C Montgomery Burns,The Simpsons Road Rage is similar to Segas 1999 video game Crazy Taxi in that the main objective is to drive picked up passengers to their destinations as quickly as possible The player receives money upon successfully dropping off each passenger and bonuses are obtained when they are transported in a short amount of time Players have to avoid certain hurdles such as other vehicles and Burns nuclear transit buses  The game contains sixteen different collectible vehicles six starting locations and ten different missions In order to collect the vehicles and unlock starting locations players must earn progressively more money for each vehicle or starting location they want to get,61.77991211701195,nan,nan,nan,nan,nan,nan
1005782400,3852,Cel Damage,"[8, 11, 21]","[4, 5, 10]",Missing,Imagine a world where toons rule the road and the demolition derby is a way of life In Cel Damage the worlds toughest toons face off against each other in soupedup weaponladen vehicles to outmaneuver outrace and outsmack each other for personal glory These gaspowered gladiators battle it out in highly interactive cartoon environments where they can roam freely discover hidden areas interact with set gag pieces such as the 100 ton weight perform stunts and whack the heck out of their opponents And with a host of wild weapons such as giant boxing gloves and baseball bats at their disposal these toons with attitude take part in vehicular combat as it has never been seen before,60.51089220167812,4.01,4.99,5.11,64.0,31.0,26.0
1006041600,10625,Disney's Tarzan: Untamed,"[8, 21]",[8],Missing,Picking up quite a while after the defeat of Clayton Jane and Professor Porter now speak Gorillalanguage fluently and Jane is married to Tarzan However their lives are threatened once again by a brutal band of British explorers led by the unscrupulous Oswald Gardner who becomes fascinated with Tarzan and strives to capture the apeman and take him back to England as a media attraction,60.0745567064627,3.6,6.37,10.0,50.0,18.0,11.0
1005264000,8231,AirBlade,[8],"[10, 13, 14, 33]",Missing,AirBlade takes place in the near future as a man named Oscar has developed a perpetual energy source that will revolutionize the world however the GCP Corporation has discovered it as well and fears that it will hurt the company which is heavily invested in the oil companies Desperate they kidnap Oscar in an attempt to silence him but before he is captured he gives his friend Ethan a prototype hoverboard called the AirBlade,52.46516098029794,0.64,0.0,1.83,57.0,6.0,4.0
1005177600,19886,Resident Evil Survivor 2 Code: Veronica,"[8, 52]",[5],Claire Redfield is continuing to look for her brother after the Raccoon City incident and she was tipped by an unknown source about an Umbrella facility in Paris When she tried to infiltrate the facility she was caught after which she was taken to the Umbrella prison in Rockfort Island She teams up with fellow prisoner Steve Burnside and plans to escape while an outbreak of the tVirus is released onto the island This games events are actually revealed to be a dream after the completion of the arcade mode which Claire is having after escaping Antarctica with her brother Chris Redfield at the end of CODE Veronica,Resident Evil Survivor 2 Code Veronica is a firstperson shooter video game and the second installment in the Gun Survivor series As in most lightgun games the objective is to make it through an environment while shooting enemies It is somewhat less typical in that you have full roaming control over your character rather than being stuck on rails More unusually a timer begins as you enter each area If the timer runs out before you leave Nemesis will appear and chase you,51.13772228674048,nan,nan,nan,nan,nan,nan
1004918400,2761,SpongeBob SquarePants: SuperSponge,[7],[8],Missing,Hoppin Clams SpongeBob wants to give his friend Patrick Star an autograph from their favorite superheroes Mermaid Man and Barnacle Boy for his birthday Help SpongeBob fulfill the quest to win their autographs,49.26844727777988,1.87,3.53,6.73,52.0,32.0,21.0
1004659200,3983,Lotus Challenge,"[6, 8, 11, 21]","[10, 13]",Missing,Racing game featuring 37 cars licensed by Englands prestigious manufacturer from vintage roadsters to hightech concept cars designed by Lotus Engineers exclusively for the game Players compete on 15 race tracks ranging from highly detailed realworld city locations to exhilarating custom circuits and speedways The game features five modes In addition to standard racing challenges Lotus Challenge there is also an innovative Story mode requiring the player to perform a variety of stunts missions and challenges  weaving through oncoming traffic to escape the paparazzi hillclimbs on treacherous snowy alpine tracks being filmed jumping lines of school buses for adverts and many others The GameCube version previously referred to as Lotus Extreme is based on the Motor Trendlicensed game of the same name on Xbox,45.0,2.68,4.0,5.0,45.0,2.0,4.0
1005004800,3900,Driven,"[8, 21]","[9, 10]",Missing,Driven is an overheadview F1 racing game that combines realistic aspects of the sport with some outrageous elements inspired by the film In the games Story Mode you take on the alternating roles of Joe Tanto and Jimmy Bly with the goal of completing 12 objectives taken from the movie,40.0,3.97,0.0,0.0,47.0,3.0,1.0
1005523200,3869,Dark Summit,"[8, 11, 21]",[14],Missing,Snowboarders have never felt welcome on Mt Garrick a once quiet and peaceful ski resort Chief O Leary the resident ranger has led the charge against boarders and limited their access to certain sections of the mountain But the situation has progressed Chief OLeary has mysteriously closed the summit to all boarders and is trying desperately to drive them off the mountain   Shred jib and stomp sick tricks in the first,40.0,5.03,5.07,5.18,55.0,6.0,6.0
