first_release_date,genres,id,name,platforms,summary,rating,storyline
1471305600,"[10, 14, 32]",23835,Absolute Drift: Zen Edition,"[6, 39, 48, 49, 130]",A unique racing game about mastering the art of drifting  Journey from apprentice to master drifter as you hone your skill in a gorgeous minimalist world Travel from airports and docks to a floating metropolis in search of new cars and ever greater challenges Chill out to over 3 hours of electronic music by C41 and NYTE Push yourself to the limit on drifting tracks and wild mountain roads while you work to unlock the elite Midnight events Your driving skills will be challenged at every turn until you finally become a master drifter,61.80295559804884,Missing
1470096000,"[2, 31]",26638,Batman: The Telltale Series - Episode 1: Realm of Shadows,"[6, 9, 12, 14, 48, 49]",Enter the fractured psyche of Bruce Wayne and discover the powerful and farreaching consequences of your choices as the Dark Knight In this gritty and violent new story from the awardwinning creators of The Walking Dead  A Telltale Games Series youll make discoveries that will shatter Bruce Waynes world and the already fragile stability of a corrupt Gotham City Your actions and your choices will determine the fate of the BatmanDownload Episode One of Batman The Telltale Series a five part episodic game series from the creators of The Walking Dead A Telltale Games Series The Wolf Among Us and Tales from the Borderlands,60.22009826899226,Missing
1472515200,"[15, 16, 35]",85683,Mahjong,"[48, 49, 167]",Play a Zen game Rediscover the famous traditional Chinese game  Find all the matching pairs of tiles being careful not to become blocked in to get to the end of each level Concentration and perceptiveness are needed to finish the gorgeous boards that we have produced for you   Traditional Mahjong with all its depth and captivating beauty  70 levels with varying difficulty and brand new puzzles  Customise your games with different graphic styles  Compare scores with your friends and players from around the world,60.0,Missing
1470960000,Missing,82457,Crazy Sports Bundle,[49],Super Party Sports Football is a physics puzzle game full of action and fun Solve tricky riddles fight against different types of enemies and score a goal Take the challenge with players from different leagues and FCs Choose your favorite 11 to play your own cup finals  Dynamite Fishing  World Games Join the fun in this wild fishing action and rush across the seven seas Fly fishing is boring Grab your guns and explosives and lets catch some fish REDNECK STYLE Forget about idyllic ponds or beautiful coral reefs Dynamite Fishing  World Games will ship you to the best fishing spots all over the globe including an awesome jungle adventure Choose your favorite characters and boats explore the most daring scenarios and catch as many fish as you can,60.0,Missing
1472169600,"[9, 15, 31, 32, 33]",32646,Tribal Pass,"[3, 6, 14, 48, 49, 130]",A genretwisting tactical runner where you maneuver fight think sacrifice and evolve  all on the run,60.0,Missing
1470268800,"[8, 9, 31, 32]",32265,Selma and the Wisp,"[3, 6, 14, 39, 48, 49, 130]",Selma and the Wisp is an astonishing platform game with a particularly eerie feel to it Densely packed with logical puzzles and unexpected obstacles the game incorporates innovative gameplay lowpoly models and an spectacular animations,60.0,Missing
1472601600,"[8, 32]",23956,Shiny,"[6, 48, 49]",Left to fend for himself after mankind abandoned the doomed planet Aurora robot Kramer 227 must find a way through 20 actionpacked levels and rescue his robotic friends before Aurora crashes into its sun,60.0,Missing
1470182400,"[9, 13, 31, 32]",22373,Case: Animatronics,"[6, 14, 34, 39, 48, 49, 130]",Control of the police department is in the hands of anonymous hacker All exits are locked Electricity is off Metallic thumps are getting closer Will you survive Detective Bishop,60.0,Youre a detective  John Bishop who carries out his investigation till the late night After a strange dream and a mysterious call from an old friend Bishop starts to notice that something is wrong The police department remains without electricity and is plunged into total darkness a system has been hacked and all exits are locked But that is not the real problem Someone is following you someone redeyed and metal You know them better as animatronics
1470960000,"[11, 13, 15, 32]",21414,8-Bit Hordes,"[6, 48, 49]",From the team that brought you 8Bit Armies comes a new fantasy RTS as fastpaced and friendly as the original 8BIT HORDES is a colorful strategyarcade game that is easy to learn for players of all skill levels Collect resources build up and defend your base amass your army of orcs or humans and ultimately crush your opponents 8Bit Hordes features offline singleplayer missions twoplayer cooperative missions AI skirmish mode and PlayervsPlayer Multiplayer modes running on dedicated game servers,60.0,Missing
1472515200,"[8, 9, 15, 32]",20104,Four Sided Fantasy,"[6, 14, 41, 48, 49]",Four Sided Fantasy is a wordless seamless experience where you use screen wrap to solve puzzles in ways you never thought about before Remember in PacMan how you can go off one side of the screen and wrap to the other In Four Sided Fantasy the player has the ability to toggle this screen wrap on and off at any time Each new season in the game brings a new twist to screen wrap Just as you think youve mastered a screen wrap mechanic the world will change its rules and present a new way for you to look at the confines of your screen,60.0,Missing
1472428800,"[5, 12]",19534,Fallout 4: Nuka World,"[6, 48, 49]",Take a trip to NukaWorld a vast amusement park now a lawless city of Raiders Explore an allnew region with an open wasteland and park zones like Safari Adventure Dry Rock Gulch Kiddie Kingdom and the Galactic Zone Lead lethal gangs of Raiders and use them to conquer settlements bending the Commonwealth to your will NukaWorld features new quests Raiders weapons creatures and more Enjoy the ride,55.03358046892663,Missing
1470700800,[10],57820,Ben-Hur,[49],A video game adaption of the 2016 BenHur film,50.0,Missing
1472083200,[13],33896,Fernbus Coach Simulator,"[6, 167, 169]",The world of coach drivers awaits you Drive along motorways and country roads to the bus stations in over 40 cities in Germany Thanks to the cooperation with FlixBus and truetotheoriginal MAN buses you will experience the game world in a realistic way,50.0,Experience the world of large coach buses on the highways and roads of Germany The MAN Lions Coach bus has been recreated in full detail in cooperation with FlixBus ready for you to drive to bus stations across Germany  day and night and every season of the year Navigate challenges like road works traffic jams and accidents to keep up with the tight schedule check in passengers and sell tickets Original cockpits including all functions the highly detailed interior and exterior of the buses as well as the original passenger announcements guarantee an immersive realistic atmosphere Are you ready for your adventure with FlixBus
1472601600,"[31, 32]",33600,"Hack, Slash & Backstab","[3, 6, 14, 49]",Hack Slash  Backstab is a 1  4 player arcade dungeon crawler with a twist Work together as warrior rogue wizard and archer to survive a dangerous world But only one player will be crowned the winner it becomes a fight to the death as betrayal and backstab become the tools of choice,50.0,Missing
1471824000,"[12, 32]",32996,Crawlers and Brawlers,"[3, 6, 14, 49]",Become an adventurer and go on a fantastic journey through epic procedurally generated dungeons Collect powerful loot to develop your character and then brawl online with your friends on 12 different multiplayer maps,50.0,Missing
1471910400,"[7, 8, 9, 31, 32]",22017,Metrico+,"[6, 14, 48, 49]",Metrico is an inputdriven game in a world of infographics All the bar charts line diagrams and pie charts react to what the player is doing The player has to rethink all he knows in order to solve all the puzzles and explore every part of the world that is Metrico Metrico features 6 unique worlds to explore with distinct challenges mechanics looks and sounds,50.0,Missing
1470614400,"[10, 32, 33]",20324,Bears Can't Drift!?,"[6, 48, 49]",Bears Cant Drift is an action packed Kart Racer set in a beautifully stylised world Out now on Early access race across a variety of tracks and game modes with up to four player splitscreen Time to find out if Bears really can Drift,50.0,Missing
1472428800,"[9, 32]",19039,Nebulous,"[6, 14, 48, 49]",Nebulous is a physicsbased puzzle game where you must help guide Commander Dash Johnson a trapped astronaut through mazelike levels seeking the next wormhole to his eventual freedom Arrange the pieces so that when he falls gravity guides him safely and probably painfully to the end,50.0,Missing
1470096000,"[2, 31, 32]",23177,Layers of Fear: Masterpiece Edition,"[6, 48, 49]",Layers of Fear Masterpiece Edition includes both Layers of Fear and the Inheritance DLC in a single horrorfilled package,35.09939111702892,Dare you help paint a true Masterpiece of Fear    Layers of Fear is a firstperson psychedelic horror game with a heavy focus on story and exploration Delve deep into the mind of an insane painter and discover the secret of his madness as you walk through a vast and constantly changing Victorianera mansion Uncover the visions fears and horrors that entwine the painter and finish the masterpiece he has strived so long to create    Layers of Fear Inheritance expands the plot from Layers of Fear and tells the story of the painters daughter who comes back to her childhood home to face her past Can she forgive her father or will she resent all that has happened Relive her experiences and witness the full scope of the tragedy that has swallowed up the family
