genres,id,name,platforms,rating,summary,storyline
"[4, 14]",3633,WCW Mayhem,"[4, 7]",59.0496558761383,Out Of Hand Out Of The Ring  Create a wrestler Over 50 WCW Superstars Six match types All TV and PPV Venues Real Ring Entrances 12 Backstage areas,Missing
"[8, 12, 25, 31]",9728,Trove,"[6, 14, 48, 49, 130]",59.03721951040897,Thirsting for danger and lusting for loot Grab your friends hone your blades and set off for adventure in this freetoplay action MMO The Sun Goddess has shattered the world into infinite realms Now theyre yours to explore build and protect  all in the name of fun,Missing
"[10, 32, 33]",127770,Inertial Drift,"[6, 48, 49, 130, 167, 169]",59.03535103313612,An arcade racer that tears up the rule book with innovative twinstick controls completely reimagined driving mechanics and a huge roster of fiercely individual cars and tracks,Missing
"[5, 15, 24]",244,The Bureau: XCOM Declassified,"[6, 9, 12, 14]",59.01943108895463,The year is 1962 and the Cold War has the nation gripped by fear A topsecret government unit called The Bureau begins investigating a series of mysterious attacks by an enemy more powerful than communism As agent Carter call the shots pull the trigger and lead your squad in a gripping thirdperson tactical shooter set within a covert war to protect humanity from an otherworldly enemy,Missing
"[12, 25, 31, 32, 33]",116414,Rad,"[6, 48, 49, 130]",59.01861657522103,Rad is a 3D action roguelike set in a postpostapocalyptic world where humanity has faced armageddon not once but twice,In RAD the fate of the world depends on you your trusty bat and whatever strange new abilities you gain as the world around you ravages your body  twisting and mutating you into something far less than human but far more powerful  Playing as a teenage protagonist it is here where you must venture into the Fallow  an everchanging radioactive wasteland filled with unknown and unspeakable creatures in the hopes you will find the solution to heal the world and transform the cracked barren landscape into a lush source of new life
[15],20610,Star Trek: Tactical Assault,"[20, 38]",59.0,Star Trek Tactical Assault is a realtime spaceship combat game for 1 or 2 players featuring a wide array of authentic Star Trek races ships and weaponry from the universe of the original Star Trek series Players take command of powerful Federation and Klingon warships and must outthink and out duel their opponents in order to succeed Play through either the Federation or Klingon campaigns in singleplayer mode or go headtohead against a friend in wireless multiplayer action,Missing
"[5, 31]",21654,Resident Evil 5: Desperate Escape,"[9, 12]",58.981661321367866,After Jill Valentine is rescued by Chris Redfield he leaves her to finish his mission Find out how she made it out on her own and what role Josh Stone played in her escape,Missing
[10],7441,Ridge Racer 7,[9],58.95238095238096,Ridge Racer 7 is the seventh console installment in the Ridge Racer series of racing games released on PlayStation 3 The game has around 40 cars many of which return from Ridge Racer 6 and the PSP incarnations of the game There are also 22 courses available in forward reverse and mirror mode The game runs at 1080p resolution and at 60 frames per second It also features Dolby Digital 51 surround sound and free online gameplay via the PlayStation Network  The game was first unveiled at the 2006 E3 event in a teaser trailer and the first trailer of game footage was shown at the 2006 Tokyo Game Show  Like many other games in the series it features a full motion video opening that stars Reiko Nagase  The game has since been reissued under Sonys Platinum and The Best budget lines  A patch was made available in October 2010 titled Ridge Racer 7 3D License Version that enables Ridge Racer 7 to be played in 3D,Missing
"[8, 31]",1796,Ratchet & Clank: All 4 One,[9],58.91654422869478,We find our heroes in the midst of a dilemma of intergalactic proportions when Dr Nefarious latest evil plan goes awry leaving Ratchet Clank Qwark and Nefarious himself caught in the snare of a powerful and mysterious machine Begrudgingly the Galaxys biggest dogooders and its most sinister criminal must work together to discover a means of escape in this actionpacked installment of the Ratchet  Clank series,Missing
"[31, 32]",2163,Proteus,"[3, 6, 9, 14, 46]",58.87062456051568,Proteus is a game about exploration and immersion in a dreamlike island world where the soundtrack to your play is created by your surroundings Played in firstperson the primary means of interaction is simply your presence in the world and how you observe it The procedurally generated islands are home to creatures natural and imagined tranquil valleys and ruins with magical properties,Missing
"[10, 13]",7217,Test Drive: Ferrari Racing Legends,"[6, 9, 12]",58.866229784996094,Detailed physics underpin a huge variety of challenges set throughout the history of this landmark automotive brand Painstakingly detailed cars and tracks reflect visceral damage as races wear on an acute sense of speed communicates the power of these highly tuned vehicles as advanced AI challenges even the most experienced driver,Missing
[8],106272,The Smurfs,[7],58.86277775988966,This game is targeted to young players This is a 3D lateral view platformer where the player controls one of those little blue people through 20 levels in order to save his friends captured by the evil Gargamel Levels features forest icy plains volcano undergrounds Gargamels castle the Smurfs village and so on The adventure itself is split in two parts one being a simple tutorial while the second parts represents the game itself,Missing
[10],7096,Nail'd,"[3, 6, 9, 12]",58.85670119882091,Extreme track design with breathtaking vistas  learning the insideouts of their topography will be an advantage in the race for 1 Steer your vehicle mid air allowing for full control over your ride Shortening or lengthening your jumps changing angles can make or break your lap time,Missing
"[25, 31]",4745,Captain America: Super Soldier,"[9, 12]",58.82307281574228,Captain America Super Soldier combines a highly athletic combat system with fluid platforming and a highly tuned suite of shield attacks as Cap explores a massive castle turned military installation His shield can be employed in numerous ways taking out multiple enemies at once deflecting incoming fire back at enemies solving puzzles and scaling walls Players will be able to launch shieldfirst into the fray with the superior force of the worlds first SuperSoldier at their fingertips and they will need every bit of that strength to overcome a castle thats both an acrobatic playground for the Captains physical prowess and a house of mystery with enemies and danger at every turn,Missing
[31],4685,Avatar: The Last Airbender - The Burning Earth,"[5, 8, 12, 38]",58.81442846054435,A direct sequel to the first Avatar game The Burning Earth takes place during the second book of the Avatar series The game has gained notoriety for having the easiest achievements on the XBOX 360,Missing
"[8, 25]",22565,Prince of Persia: Revelations,[38],58.80578283011694,Prince of Persia Revelations is the PSP port of Prince of Persia Warrior Within The port featured a some bonus content including bonus levels and some extra artwork unlocked in those The rest of the levels and gameplay is pretty identical to Prince of Persia Warrior Within with minor to no differences The game also has considerably lower quality of both graphics and textures thanks to the memory limitations of the PSP,The game follows the exact same story as its main version the bonus levels dont add anything to the plot even though they contain some interesting elements that indicate that something may have been in the script but that was cut from the final version
"[12, 25, 33]",5615,Sacred 3,"[6, 9, 12, 46, 49]",58.7952396645795,Sacred 3 features classic arcade Hack n Slash action centered around drop in drop out cooperative multiplayer for both offline 2 players and online 4 players play Develop your characters skills and abilities and band together to use powerful coop abilities and tactics Master the art of war and fight your way through enemy hordes to become the greatest hero of all  Immerse yourself in the the rich lore and fantasy of the Sacred universe Filled with visually stunning levels brand new as well as familiar environments the continent of Ancaria has never felt so alive Explore this world through the heroes and their cultures and fight the rise of evil until the bitter end,Missing
"[4, 25]",5857,Guilty Gear Isuka,"[6, 8, 11, 52]",58.78061994364149,A new Gear arises its name Leopaldon As they threaten to lay waste to the world you prepare to mount your offense The good news You wont have to face them alone  Guilty Gear Isuka introduces the brand new mechanic of cooperative gameplay to the tried and true fighting madness of the Guilty Gear XX series With support for up to four local players either on teams or as lone wolves Guilty Gear has never seen more hectic actionKey FeaturesA Cast of Misfits  The colorful characters of Guilty Gear XX Reload return for an encore and are joined by newcomers ABA and RoboKy Mk II On top of the 23 characters available by default who knows if there are even more waiting to be uncovered BeatEmUp Action  Isuka goes from fighter to brawler when you dive into GG Boost Mode Punchkickcutgrapple your way through waves of formidable opponents and feel free to invite a friend to help twoplayer coop can give you that extra edge you need Make an Abomination  Newcomer RoboKy Mk II can be retrofitted with the moves of other characters making him the ultimate doppelganger Brutal command grabs a projectile or two almost nothing is verboten when it comes to the murderous art of imitation Beautiful Characters and Environments  From the tiniest bounty hunter to the largest brute from sunny beaches to moonlit cemetaries Guilty Gear Isukas sprite art oozes character JawDropping Heavy Metal Soundtrack  From the mind and frets of Guilty Gear creator Daisuke Ishiwatari comes some of the most intense rock youll ever roman cancel to Buyers of Guilty Gear Isuka on Steam will receive a digital copy of the Official Soundtrack for free,Missing
Missing,105421,Absolver: Downfall,"[6, 48, 49]",58.73453267759656,Battle deep in the mines of Adal as a solo warrior or in online cooperative play collecting Gleam from Prospects infected by Arcell an Etheran bent on breaking the Folds containment The more Gleam you capture the more powerful you become in your struggle to defeat the Corrupted and even Arcell himself Each run through the Mines and Temples is a unique path through a variety of challenges and situations facing upgraded enemies and three epic boss fights,Missing
"[9, 13, 15, 31, 32]",16302,Emily Wants to Play,"[6, 14, 34, 39, 48, 49]",58.72626476376651,Emily Wants to Play is a unique horror game released on December 10th 2015 Emily Wants to Play is a game based around you a pizza delivery boy making your way through an abandoned house trying to survive until the large clock in the den hits the next hour Every hour another one of Emilys toys becomes hostile and will attempt to attack you,Its 11pm and you are at the last house on your route The lights are on and the front door is opened But the windows are all boarded up and the grass is overgrown It seems like a strange place to deliver a pizza but at least it looks like someone is home You run to the front door since its storming pretty bad Hello Your pizzas here You announce No one answers Theres an eerie silence You are getting soaked from the rain so you hesitantly step inside the door and look around The front door suddenly closes behind you You just wanted to finish this last delivery and head home for the night Now you must figure out how to get out of this stupid creepy house Freely roam the house and try to figure out what is going on Three dolls and a strange girl named Emily will also start roaming the house as the hours toll by Stay away from them but if you do end up in a room with one figure out how to stay alive This may be your last pizza delivery Can you survive the night
[31],158,Star Wars Episode I: The Phantom Menace,"[6, 7]",58.72293532276,Star Wars Episode I The Phantom Menace is an adventure video game released by LucasArts in 1999 It is based on the film of the same title,Missing
"[5, 31]",3872,Dead to Rights,"[6, 8, 11, 21, 24]",58.7132148695446,Meet Jack Slate a cop framed for murder and facing execution Slate escapes from Iron Point MaximumSecurity Penitentiary to bring down the criminals that framed In Dead to Rights you play the role of Slate as he fights through the hard streets and corrupt enemies of Grant City There are plenty of ways go about bringing the conspirators to justiceJack can perform disarm moves shoot different weapons pick locks fight handtohand and play minigames such as arm wrestling bench press and dancing In this gritty crimenoir inspired epic youre always on the run,Missing
"[8, 31]",3911,The Fairly OddParents: Breakin' da Rules,"[6, 8, 11, 21]",58.71086084111426,Since his parents ignore him and his evil babysitter Vicky torments him endlessly Timmy Turner has been given two nutty fairy godparents to grant his wishes and cheer him up The problem is godparents Wanda and Cosmo have broken the rules giving Vicky all their lost powers and breaking the rule book in a strange twist of events Join Timmy on this magical adventure to find all the pages of da broken rule book and restore his godparents powers before they lose them forever To do so Timmy will have to enter the world of his favorite comic book and videogame battle boyeating plants and deadly viruses and much more in this familyfriendly platformer based on the TV show,Missing
"[12, 13, 15, 16, 24, 31]",55121,Phantom Doctrine,"[6, 48, 49, 130]",58.6399731945772,Set in 1983 during the Cold War Phantom Doctrine is an alternate history thriller in which players lead The Cabal a secret organization dedicated to fighting a global conspiracy committed to controlling the world by pitting world leaders and nations against one another Deception is the great equalizer as players will have to operate from the shadows to exploit every vulnerability  ruthlessly interrogate and brainwash enemies and allies alike to create double agents saboteurs or unwitting collaborators  Develop and defend your base of operations recruit agents from the worlds many factions and research new tech to give your operatives the advantage Campaign missions deliver sprawling tactical encounters that revolve around two key pillars stealth and explosive allout attacks Your team of operatives can be deployed into the ﬁeld either fully armed or disguised as civilians allowing them to inﬁltrate dangerous areas undetected at the expense of heavy weapons and armor  Decode and analyze your way through immersive investigations to expose farreaching conspiracies and elusive targets Delve into the oppressive dark corners of the volatile 1980s with atmospheric visuals and an unnerving soundtrack by awardwinning composer Marcin Przybylowicz of The Witcher 3 Wild Hunt fame,Set in 1983 during the Cold War Phantom Doctrine is an alternate history thriller in which players lead The Cabal a secret organization dedicated to fighting a global conspiracy committed to controlling the world by pitting world leaders and nations against one another Throughout secret missions classified files investigations and enemy agent interrogations peel off layers upon layers of a sinister plot and save the world from a somber future If you can
"[12, 31, 32]",116403,Eldest Souls,"[6, 48, 49, 130, 167, 169]",58.63128893013121,In the beginning there were Gods Long imprisoned and forgotten in the Temples of the Citadel they have syphoned the life essence from the world in their final act of vengeance A lone Knight embarks upon a quest to slay the Gods and restore the balance One warrior One sword Against them all,The Old Gods have long been imprisoned Humanity has prospered Great Kingdoms have arisen from the now forsaken temples of worship But no longer In their final act of revenge the Old Gods have unleashed a great Desolation upon the world Farmlands have turned to desert rivers to dust The Great Crusade sent to slay the Imprisoned Gods once and for all is all but vanished and the human Kingdoms in disarray A lone Warrior approaches the Citadel ancient prison of the Gods His objective is simple slay them all
"[5, 10, 31, 32]",115785,American Fugitive,"[6, 48, 49, 130]",58.60001371231287,Set in a sleepy American country town in the 1980s American Fugitive invites you to play as Will Riley Youre no angel but youre not a killer Yet the coldblooded murder of your dad is the crime theyve locked you up for Fuelled by grief and a burning desire for vengeance you must break out of jail to find the real culprit Its payback time,Missing
"[14, 32, 33]",1351,Noby Noby Boy,"[9, 39]",58.59656996896882,Noby Noby Boy is an Action game developed and published by Bandai Namco Games which was released in 2009,Missing
"[8, 9, 31]",18357,Oddworld: Soulstorm,"[6, 48, 49, 130, 167, 169]",58.59524866272197,Oddworld Soulstorm is a modern reimagining of the 1998 title Oddworld Abes Exoddus It serves as a direct sequel to Oddworld New n Tasty The player controls Abe a reluctant hero who inadvertently sparked an uprising and now must lead his fellow Mudokons in their fight for freedom against the Magog Cartel and the planets ruling power,Oddworld Soulstorm is set on the fictional planet Oddworld and a continent called Mudos Mudos is inhabited by various sapient races and plenty of merely sentient ones The Glukkons run the continents industry and use the Mudokons as expendable slave labor Soulstorm picks up directly after the events of New n Tasty Abe has just saved 300 fellow Mudokons from a conspiracy to use his species own meat to save Rupture Farms dwindling profits While he and his followers expected to live out their lives in peaceful freedom his status as the leader of the first successful uprising has triggered a series of events intended to free his whole species from the chemically bound shackles they are chained to
[4],2581,Super Dragon Ball Z,"[8, 52]",58.58750332062698,Based on the arcade game this is a fighting game in the Dragon Ball Z universe developed by Craft and Master whose team members include former Street Fighter producer Noritaka Funamizu Super DBZ is a cellshaded fighter featuring your favorite Dragon Ball characters Each character has his own special abilities with Frieza making use of warps and Trunks using swords for upclose attacks The game uses a four button setup Two buttons are reserved for strong and weak attacks One button is used for guarding with another used for making your character jump The guard and jump button can be pressed together to execute a dash move Super DBZ features both groundbased and airbased fighting Stages are multilayered and you can move between different areas taking the fight to an area thats more advantageous to your character,Missing
"[8, 25, 31]",5169,Sonic Unleashed,"[9, 12]",58.58204424037222,Gameplay in Sonic Unleashed focuses on two modes of platforming play fastpaced levels that take place during daytime showcasing Sonics trademark speed as seen in previous games in the series and slower nighttime levels during which Sonics Werehog form emerges and gameplay switches to an actionbased brawler style of play in which Sonic battles Gaia enemies,Missing
[5],1320,EVE: Dust 514,[9],58.54942613458277,DUST 514 brings intense infantry combat largescale warfare and deep character advancement to a freetoplay massively multiplayer shooter exclusively on the PlayStation3  This is the next generation of firstperson shooters where a single victory could prove the crushing blow to a galactic empire of thousands of EVE Online gamers  Fight dominate and hone your skills as an elite mercenary with an unparalleled array of armor weapons and vehicles in massive online battles of up to 48 players Customize every aspect of your gameplay from your characters weapons equipment and skills to the vehicles they drive  Wage war in the notorious persistent universe of EVE Online where every battle and every action can affect the balance of power among thousands of players Win battles acquire territories amass wealth and build empires to establish yourself as a major influence in the ongoing conflicts of EVE Online,Missing
"[8, 31]",19248,Disney's Treasure Planet,[8],58.5444209700956,Treasure Planet brings Treasure Island Robert Louis Stevensons epic adventure of bloodthirsty pirates and buried treasure not just right uptodate but into the future  a future in which the spaceship Legacy is overrun by mutinous pirates led by the cyborg John Silver,Missing
[4],1612,Mortal Kombat: Deadly Alliance,"[8, 11, 21]",58.54165933467343,Mortal Kombat Deadly Alliance is the first Mortal Kombat outing on the nextgen systems New to DA is a completely revamped fight engine The graphics are in full 3D and feature somewhat interactive environments Each character now has different fighting stances allowing them to be in an offensive stance or a fatality stance  Returning from past games are all your favorite fighters and a host of new ones Johnny Cage Scorpion SubZero Raiden joined by such newcomers as Molloch and Quan Chi Each character has their own specific fatalities,Two powerful sorcerers Shang Tsung and Quan Chi have joined forces to achieve the supreme goal immortality Will earth survive their deadly alliance
"[8, 31]",2778,Tak and the Power of Juju,"[8, 21]",58.46454081458781,An ancient prophecy foretells that the Moon Juju the kind protector of the Pupanunu people would be weakened by the evil Tlaloc an embittered Pupanunu shaman so he could turn the Pupanunu people into sheep as revenge for not being made high shaman in favor of another shaman Jibolba The prophecy also mentions a great and mighty warrior who would restore the Moon Juju defeat Tlaloc and bring peace to the Pupanunu people  Having escaped Tlalocs spell Jibolba believes his apprentice Lok to be the warrior of the prophecy and prepares to send him off however it appears that Lok has been turned into a sheep Jibolba sends his younger apprentice Tak voiced by Jason Marsden to find magical plants and change him back though it turns out not to be Lok Jibolba tells Tak to obtain the Spirit Rattle which allows the wielder to communicate with powerful Juju spirits to assist him while he finds Lok  Tak returns with the Rattle to find that Lok has been trampled to death by a herd of sheep Jibolba has Tak collect 100 magic Yorbels and Loks spirit from the spirit world allowing him to successfully resurrect Lok An unfortunate sideeffect of the resurrection however is a severe case of diarrhea Tak obtains the Moon Stones instead while Lok recovers restoring the Moon Juju to full strength  The Moon Juju reveals that the warrior of the prophecy is not Lok but Tak as he has already fulfilled almost everything the prophecy predicted Using his arsenal of Juju spells Tak defeats Tlaloc and turns him into a sheep finally fulfilling the prophecy,Missing
"[12, 15, 16, 31, 32, 35]",53259,Knights of Pen & Paper: +1 Deluxier Edition,"[3, 6, 14, 48, 49, 130]",58.45804738246699,Set out on a grand adventure in this turnbased retro style pixelart RPG inspired by the great titles of the 90s Take on the roles of ingame players taking on the roles of their characters in a traditional pen and paper RPG session in the ultimate meta roleplaying experience,Missing
"[5, 25]",11076,Drawn to Death,[48],58.4421437333481,Drawn To Death is a 3rd person multiplayer only shooterbrawler that takes place entirely inside the pages of a high school kids notebook All of the games levels characters and weapons have spawned from the always creative somewhat twisted imagination of the teenage kid The game is super violent over the top and very fast but its also very deep and tactical,Missing
[8],1191,Crash: Mind Over Mutant,"[5, 8, 12, 38]",58.36596181667366,Crash Mind Over Mutant is the sequel to Crash of the Titans and the seventh Crash Bandicoot series game The game uses many of the same mechanics as its predecessor with a few changes Rather than having twenty linear platforming levels to complete in sequence Mind Over Mutant features eight distinct locations for Crash to explore and travel between as the story progresses The player can complete missions given by nonplayable characters and discover collectibles through the levels,The games story centers on the arrival of a popular technological device that puts its users under the control of the devices creators and antagonists Dr Neo Cortex and Dr Nitrus Brio Crash and his magical mask friend Aku Aku are the only ones unaffected by the device and must free their friends from its control and put an end to Dr Cortexs plot
"[12, 25, 31]",11007,Knights of the Temple II,"[6, 8, 11]",58.35478911479661,Knights of the Temple II is a 3rd Person ActionAdventure with nonlinear game play interactive dialog system trade mode side quests RPG elements alternative endings and multiplayer KOTT2 is a game showing the player the ultimate fight of Paul de Raque grandmaster of the Order of the Temple and hero of the first game with the forces of Hell Traveling the lands and kingdoms of Europe of the 13th century he must reveal the secret of the three ancient artifacts and fight the demon armies attacking our world  As a grandmaster of the Order of the Temple has Paul de Raque fought many battles in the eternal war between good and evil But now he stands before his greatest challenge Visions of evil forces invading our world undead beings ravaging the lands of northern Europe and a dark menace opening a portal closed millennia ago Fight your way through the forgotten Roman city deadly dungeons of the Saracen Empire discover long forgotten islands ruins and catacombs on a search for a secret hidden on the ground of an ancient Underwater fortress Test your fighting skills to overcome the hordes of darkness and to discover that the victory must be paid with blood pain and maybe your own soul,Missing
"[8, 9, 12, 31, 32]",139177,Batbarian: Testament of the Primordials,"[6, 48, 49, 130]",58.33333333333333,Batbarian Testament of the Primordials is a snarky actionadventure puzzle game with a good dose of humor Explore hundreds of secretfilled rooms fight big bosses gather companions for your party and use the powers of Pip your bat buddy to solve puzzles and escape the eldritch abyss,Crash That was the sound of you landing face first in an abyss filled with monsters traps and eldritch secrets But hey its ok barbarian you are not alone Pip your best friend and mysteriously luminous bat is with you And its only by truly working together that youll be able to solve the abyss puzzles fight off its hungry denizens discover its true purpose and maybe just maybe make it out alive with the secrets of the primordials
[5],129872,Fortnite: Season 8,"[6, 48, 49]",58.33333333333333,Season 8 has arrived and a monstrous volcano has appeared Freed from the Ice Kings castle the nowpowerful Prisoner has brought fire and flame to Fortnite and its islands Pirates Ninjas and a ship load of new fighters will tussle over treasure battle with Pirate Cannons and uncover legendary loot For those daring enough to explore the new Lazy Lagoon and Sunny Steps locations are just a jump away with the help of Volcanic Vents There are tons of new areas to explore and secrets to uncover This season X marks the spot,Missing
"[4, 25]",19958,J-Stars Victory Vs+,"[9, 46, 48]",58.32786535067056,Your favorite Shonen Jump heroes jump off the page and duke it out on your screen in JStars Victory VS a 2v2 brawler that features an insane roster filled with manga  anime stars JStars Victory Vs invites fans and gamers to play with their favorite mangaanime characters and progress in the JUMP World through different environments recalling Naruto Dragon Ball Z One Piece and other memorable moments for every manga and anime fan,Missing
[5],19650,Section 8: Prejudice,"[3, 6, 9, 12]",58.28674975694464,On the battlefield prejudice takes many forms knows no boundaries and drives all conflict In the distant future humanity will call on its most fearless defenders to confront an emerging threat determined to eradicate all human life as we know it Section 8 Prejudice is a scifi firstperson shooter with dynamic combat where every decision  from customizing equipment to activating team based objectives  drastically impacts the battlefield,Missing
Missing,80196,PlayStation Home,[9],58.25150255480872,PlayStation Home was a social games network where PSN users could play games and socialize Home saw a refocus in Fall 2011 in North America and Europe that put more emphasis on games than social spaces,Missing
"[12, 31, 32, 34]",9723,Cinders,"[6, 14, 48, 49, 130]",58.23787171456689,Cinders is a mature take on a classic fairytale with a heavy emphasis on player choices and role playing,Cinders is a witty young woman living with an overbearing stepmother and her two daughters as if she was reenacting a certain wellknown fairytale But unlike its protagonist Cinders is not afraid of taking fate into her own hands Even if it means breaking the rules
[10],8296,Formula 1 98,[7],58.20586333520332,Psygnosis hits back with Formula 1 98 not only providing a new game engine and features but also developer Visual Science Formula 1 98 also sports a real 1998 FIA licences insuring real tracks cars racers teams more detailed statistics and other F1 lifelike aspects  Visually Visual Science have managed to tweak field depth and reduce pop up while providing the same detailed fast visuals the first two were known for Players also witness the action from a new cockpit view with realistic driver head animation and new particle effects have been added to heighten realism and crash effects Also check out startling commentary now not only with famous English commentators but also other languages provide real commentators certainly a good option for those who prefer nonEnglish commentary  Cars are also modelled upon 1998 versions with greater attention to detail and advertising while all tracks have been greatly improved likewise The Interface now features a track map in arcade mode while existing car dynamics and control have been tweaked in simulation mode to appear more realistic than ever Formula 1 98s new pit features have also been added including animated pit crew penalties and Wipeout style pit stops in arcade mode Psygnosis have also incorporated a new arcade challenge mode while many of the games existing features such as modes options and general features have been retained,Missing
[5],607,Battlefield: Bad Company 2 Vietnam,"[6, 9, 12]",58.11882519733237,Get ready for a whole new war as DICEs massively popular online shooter Battlefield Bad Company 2 makes the journey back to the 60s and the infamous Vietnam war  At the heart of this expansion lie four distinct brandnew multiplayer maps based on the Vietnam War Each map brings a new gameplay experience and fresh visuals with characteristics such as foxholes tunnels and dense jungles from where the enemy can launch surprise attacks Also 15 classic Vietnamera weapons and 6 vehicles are available from the moment you go online  All four multiplayer game modes from Battlefield Bad Company 2 including the genredefining Conquest Mode will be playable in Battlefield Bad Company 2 Vietnam The expansion is integrated with the full game persistence so no matter what theatre of war you participate in you will continue to level up your soldier as usual,Missing
[5],5472,50 Cent: Blood on the Sand,"[9, 12]",58.11133690110456,The game revolves around rapper 50 Cent The coplayers character can be one of three other members of the GUnit crew Tony Yayo Lloyd Banks or DJ Whoo Kid each specializing in different combat techniques The coplayer is either run by the game or through online cooperative play The game is set in an urban warzone in an unnamed Middle Eastern country where 50 Cent and GUnit have been hired to play a rap concert After the concert the promoter Anwar is unable to pay them the US 10million in cash he promised but relents after being threatened However instead of the cash they were promised he gives them a diamondandpearl encrusted human skull bearing a striking resemblance to a platinum cast diamond encrusted skull by artist Damien Hirst as collateral This is promptly stolen by a paramilitary group led by the terrorist Kamal 50 Cent with the help of a selected GUnit partner decides to get it back at any cost and soon they find out that there is a much bigger enemy than KamalIn the video game he kills Kamal Anwar and his enemies and he retrieves his skull,Missing
"[8, 15, 31]",21063,Sonic Forces,"[6, 48, 49, 130]",58.09921811735482,Fight through a world destroyed by Dr Eggman and a powerful new villain in Sonic Forces the new fastpaced action platformer from the team that brought you Sonic Colors and Sonic Generations Sonic Forces lets you speed through rolling ruined landscapes as Modern Sonic catapult past perilous platforms as Classic Sonic and use powerful new gadgets as your own Custom Hero Character,The game follows Sonic the Hedgehog as a member of a resistance force against Doctor Eggman who has taken over the world with the help of his robot army and a mysterious new villain known as Infinite Gameplay is similar to Sonic Generations with players controlling Classic and Modern versions of the titular character the former plays from a 25D sidescrolling view reminiscent of the original Sonic games on the Sega Genesis while the latter uses threedimensional gameplay similar to Sonic Unleashed and Sonic Colors In addition to the two Sonics Sonic Forces also introduces a third gameplay mode featuring the Avatar the players own custom character
[4],4577,X-Men: Next Dimension,"[8, 11, 21]",58.09629041068679,XMen Next Dimension is a fighting game and the third game in the XMen Mutant Academy game series Next Dimension expands upon the concept of the first two games by adding several new characters 3D maps and a story mode which allows the player to fight a series of battles in between short movies that move the plot along The plot of the story mode is loosely based on the comic story Operation Zero Tolerance,Missing
[31],3851,Catwoman,"[6, 8, 11, 21]",58.01730351706744,With catlike agility senses and cunning you control Catwoman and play through the movie of the same name Using incredible acrobatic skill Catwoman leaps from rooftop to rooftop runs up walls pounces on prey and dodges enemy bullets with feline poise Play through numerous levels staged in 7 locations from the movie,Missing
"[12, 15, 16, 31, 32]",28526,Edge of Eternity,"[3, 6, 14, 48, 49, 130, 167, 169]",58.0,Its a mystical fantasy world where theres lush greenery vast plains towering mountains  and dark spaceships Yep While it seems like your typical world of swords and magic End of Eternity adds alien invasion in the mix corrupting humans and animals alike turning them into heartless metal monsters  Daryon the games redheaded hero heads out to escape from the attacks of his own kind and ventures across Heryon in search for the way to save his world and define his own self along the way But it seems that the Crystals have a different plan in mind,Missing
[31],4094,Rogue Ops,"[8, 11, 21]",58.0,In Rogue Ops the player assumes the role of Nikki Connors an exGreen Beret whose husband and child are killed by Omega 19 a brutal terrorist organization She then joins Phoenix an almost as brutal counterterrorism organization to seek revenge,Missing
[30],4067,Pinball Hall of Fame: The Gottlieb Collection,"[5, 8, 11, 21, 38]",58.0,Pinball Hall of Fame The Gottlieb Collection is a pinball video game developed by FarSight Studios and published by Crave Entertainment The tables in the game are recreations of real tables The game was later released as Gottlieb Pinball Classics published by System 3 in Europe and Australia This expanded version featured additional tables and was released in North America on Wii and PSP under the original name Pinball Hall of Fame The Gottlieb Collection,Missing
[14],4048,NHL Hitz Pro,"[8, 11, 21]",58.0,NHL Hitz Pro is an ice hockey video game developed by Next Level Games and published by Midway Games Its the third and final game of the NHL Hitz series It was released on September 25 2003 for the PlayStation 2 Nintendo GameCube and Xbox Unlike the previous titles in the series this game has 5on5 gameplay instead of the usual 3on3 gameplay with the earlier titles Despite that fact however the game does not include penalty shots and it is still an arcadetype hockey game like its predecessors It also has as the name suggests a lot of hard hitting appealing more often to casual hockey fans than hardcore ones The cover athlete of the game is Nicklas Lidström and features commentary from Tim Kitzrow1 and Harry Teinowitz  Unlike many other hockey video games of the 21st century NHL Hitz Pro had the IIHF license enabling it to use the jerseys of the Olympic hockey teams  The game also has many game modes one of the most popular being the PickUp Hockey game mode where the game would turn into either a roller street or pond hockey matchup between two amateur teams,Missing
"[15, 16]",3693,Risk: Factions,"[6, 9, 12]",58.0,Wage war with five factions each with unique abilities in the original game of strategy and world domination Play with the classic rules or reign supreme with objectivebased and world conquest scenarios as you command your army and take tactical gambles to win the day Then challenge your friends in local or online multiplayer and see how you stack up on the leaderboards,Missing
"[13, 14]",157446,NBA 2K22,"[6, 48, 49, 130, 167, 169]",57.99902111861365,NBA 2K22 puts the entire basketball universe in your hands Play now in real NBA and WNBA environments against authentic teams and players Build your own dream team in MyTeam with todays stars and yesterdays legends Live out your own pro journey in MyCareer and experience your personal rise to the NBA Flex your management skills as a powerful Executive in MyGM and MyLeague Anyone anywhere can hoop in NBA 2K22,Missing
"[4, 25]",11324,Phantom Breaker: Battle Grounds,"[6, 12, 46, 49]",57.98441475338201,Phantom Breaker Battle Grounds Enjoy fast and frantic arcadestyle beat em up gameplay with cute characters Beat up hordes of weird enemies with awesome special attacks Local coop and PVP supported for up to 4 players,Missing
